card_code,store_name,store_address
02TX5165,ANN'S HEALTH FOOD CENTER,"2305 N HWY 77 STE# 102, WAXAHACHIE, TX 75165"
02TX5165,ANN'S HEALTH FOOD CENTER,"2305 N. HWY 77, WAXAHACHIE, TX 75165"
02TX5218,NG VITAMIN COTTAGE CL U045,"9440 GARLAND RD STE 150, DALLAS, TX 75218"
02TX5228,MR NATURAL,"1901 CESAR CHAVEZ ST, AUSTIN, TX 78702"
02TX5237,ANNS HEALTH FOOD CENTER,"2550 W REDBIRD LN STE 207, DALLAS, TX 75237"
02TX5388,SPROUTS FARMERS MKT #121,"5800 N 10TH ST BLDG 200, MCALLEN, TX 78504"
02TX5500,NG VITAMIN COTTAGE AM U030,"7400 SW 34TH AVE UNIT 13, AMARILLO, TX 79121"
02TX5500A,MARKET STREET #566,"1929 PRESTON RD, PLANO, TX 75093"
02TX5574,FRESH PLUS #2,"2917 W ANDERSON LANE, AUSTIN, TX 78757"
02TX5605,NG VITAMIN COTTAGE LV U133,"406 W LOOP 281, LONGVIEW, TX 75605"
02TX5648,SPROUTS FARMERS MKT #162,"1201 BARBARA JORDAN BLVD BLDG 700, AUSTIN, TX 78723"
02TX5703,NG VITAMIN COTTAGE TY U096,"12612 W ALAMEDA PKWY, LAKEWOOD, CO 80228"
02TX5940,GRANARY #3,"1169 CUMMINGS LN, TEXARKANA, TX 75501"
02TX6000,MARKET STREET #526,"2530 S GEORGIA ST, AMARILLO, TX 79109"
02TX6010,ANNS NATURAL GROCERY,"101 E ABRAM ST, ARLINGTON, TX 76010"
02TX6017,SPROUTS FARMERS MKT #140,"5711 W INTERSTATE 20 HIGHWAY, ARLINGTON, TX 76017"
02TX6054,SPROUTS FARMERS MKT #142,"316 GRAPEVINE HWY, HURST, TX 76054"
02TX6063,SPROUTS FARMERS MKT #143,"1550 E DEBBIE LN, MANSFIELD, TX 76063"
02TX6093,NATURES TOUCH,"2805 SOUTHWEST BLVD, SAN ANGELO, TX 76904"
02TX6093,NATURE'S TOUCH,"2805 SOUTHWEST BLVD., SAN ANGELO, TX 76904"
02TX6107A,NG VITAMIN COTTAGE FW U119,"2501 W 7TH ST STE 115, FORT WORTH, TX 76107"
02TX6109,SPROUTS FARMERS MKT #114,"4650 SW LOOP 820, FORT WORTH, TX 76109"
02TX6116,SPROUTS FARMERS MKT #144,"6300 WAVERLY WAY, FORT WORTH, TX 76116"
02TX6144,GREAT EARTH VITAMINS,"1011B NW HWY, GARLAND, TX 75041"
02TX6144,GREAT EARTH VITAMINS,"1011B NW Hwy, Garland, TX 75041"
02TX6210A,SPROUTS FARMERS MKT #148,"4930 TEASLEY LN, DENTON, TX 76210"
02TX62520,WINGS-COST PLUS NUTRITION,"7959 FREDERICKSBURG RD STE 141, SAN ANTONIO, TX 78229"
02TX6313,SPROUTS FARMERS MKT #117,"4006 S LAMAR #400, AUSTIN, TX 78704"
02TX6366,NATURAL HEALTH MKT #2,"4414 82ND ST #103, LUBBOCK, TX 79424"
02TX6366,NATURAL HEALTH MARKET,"4414 82ND., LUBBOCK, TX 79424"
02TX6366,NATURAL HEALTH MARKET,"4414 82ND STREET, LUBBOCK, TX 79424"
02TX6366,NATURAL HEALTH MARKET,"4414 82ND ST #103, LUBBOCK, TX 79424"
02TX6521,HERB MART #1,"PO BOX 328, BIG SANDY, TX 75755"
02TX6601,GRANARY ST,"4411 SOUTH ST, NACOGDOCHES, TX 75964"
02TX6624,VITAMINS PLUS #230,"4210-B SW 45TH AVE, AMARILLO, TX 79109"
02TX6699,NG VITAMIN COTTAGE AB U046,"3350 S CLACK ST, ABILENE, TX 79606"
02TX6873,GRANARY ST,"224-N SOUTH LOOP 336 WEST, CONROE, TX 77304"
02TX68818,BETTER HEALTH,"1716 SANTA FE DR, WEATHERFORD, TX 76086"
02TX68818,BETTER HEALTH MARKET,"1716 SANTA FE DRIVE, WEATHERFORD, TX 76087"
02TX6902,GRANARY #2,"2310 EAST FRONT STREET, TYLER, TX 75702"
02TX6933,BROADWAY CENTRAL MARKET,"4821 BROADWAY, SAN ANTONIO, TX 78209"
02TX6949,PEAK NUTRITION,"6187 CENTRAL CITY BLVD, GALVESTON, TX 77551"
02TX6949,PEAK NUTRITION CNTR GALVESTON,"6187 CENTRAL CITY BLVD, GALVESTON, TX 77551"
02TX7000,HEB CENTRAL MARKET #552,"5750 E LOVERS LANE, DALLAS, TX 75206"
02TX7007,SPROUTS FARMERS MKT #136,"195 YALE ST STE 100, HOUSTON, TX 77007"
02TX7024,SPROUTS FARMERS MKT #134,"2003 SOUTH MAIN, KELLER, TX 76248"
02TX7088,FAMILY HEALTH MARKET,"4971 PRESTON RD, FRISCO, TX 75034"
02TX7088,FRISCO FAMILY HEALTH CW,"4971 PRESTON RD., FRISCO, TX 75034"
02TX7088,FRISCO FAMILY HEALTH,"4971 PRESTON RD, FRISCO, TX 75034"
02TX7316,SPROUTS FARMERS MKT #163,"17795 DALLAS PARKWAY, DALLAS, TX 75287"
02TX7373,TRI HEALTH FOODS,"9291 S SAM HOUSTON PKWY, HOUSTON, TX 77075"
02TX7379,SPROUTS FARMERS MKT #139,"20708 KUYKENDAHL RD, SPRING, TX 77379"
02TX7380,SPROUTS FARMERS MKT #102,"2301 CROSS TIMBER RD, FLOWER MOUND, TX 75028"
02TX7444,WINGS-COST PLUS NUTRITION,"11255 HUEBNER RD #211, SAN ANTONIO, TX 78230"
02TX7560A,NG VITAMIN COTTAGE TP U049,"3621 S GENERAL BRUCE DRIVE, TEMPLE, TX 76504"
02TX7579,SPROUTS FARMERS MKT #167,"4525 W BAILEY BOSWELL RD, FORT WORTH, TX 76179"
02TX7609,SPROUTS FARMERS MKT #104,"225 RANDOL MILL AVE, SOUTHLAKE, TX 76092"
02TX7728,GARDENVILLE,"5121 CRESTWAY SUITE #511, SAN ANTONIO, TX 78239"
02TX7728,GARDEN VILLE NATURAL FOODS,"5121 CRESTWAY DRIVE, SAN ANTONIO, TX 78239"
02TX7758,SPROUTS FARMERS MKT #146,"2718 OLD CHOCOLATE BAYOU RD, PEARLAND, TX 77584"
02TX7759,MAJOR HEALTH FOODS,"1001 SOUTH 10TH STREET, MC ALLEN, TX 78501"
02TX7759,MAJOR HEALTH FOODS,"1001 S 10TH ST, MCALLEN, TX 78501"
02TX7804,WHEATSVILLE CO-OP,"4001-S LAMAR BLVD, AUSTIN, TX 78704"
02TX7867,VITAMINS PLUS #273,"5900 BOSQUE BLVD, WACO, TX 76710"
02TX7926,SPROUTS FARMERS MKT #158,"7730 N MACARTHUR BLVD STE 150, IRVING, TX 75063"
02TX8016,SPROUTS FARMERS MKT #106,"1343 W CAMPBELL RD, RICHARDSON, TX 75080"
02TX8051,SPROUTS FARMERS MKT #108,"110 W SANDY LAKE RD #180, COPPELL, TX 75019"
02TX8068,SPROUTS FARMERS MKT #161,"9702 STATE HIGHWAY 151, SAN ANTONIO, TX 78251"
02TX8121,SPROUTS FARMERS MKT #118,"8101 CALLAGHAN RD, SAN ANTONIO, TX 78230"
02TX8166,SPROUTS FARMERS MKT #149,"7110 SKILLMAN ST, DALLAS, TX 75231"
02TX8209,NG VITAMIN COTTAGE AH U135,"6514 NEW BRAUNFELS AVE, SAN ANTONIO, TX 78209"
02TX8231,NG VITAMIN COTTAGE MH U117,"13310 NW MILITARY HWY, SAN ANTONIO, TX 78231"
02TX8300,HEB CENTRAL MARKET #546,"320 COIT ROAD, PLANO, TX 75075"
02TX8411,NG VITAMIN COTTAGE CC U112,"3750 S STAPLES ST, CORPUS CHRISTI, TX 78411"
02TX8469,VILLAGE FOODS LTD,"3030 E 29TH ST STE 100, BRYAN, TX 77802"
02TX8612,VITAMINS PLUS #262,"5109 82ND ST, LUBBOCK, TX 79424"
02TX8613A,SPROUTS FARMERS MKT #138,"1530 CYPRESS CREEK RD, CEDAR PARK, TX 78613"
02TX8624,NG VITAMIN COTTAGE FG U150,"610 E MAIN ST, FREDERICKSBURG, TX 78624"
02TX8628,NG VITAMIN COTTAGE GT U149,"1301 UNIVERSITY AVE, GEORGETOWN, TX 78628"
02TX8681,SPROUTS FARMERS MKT #110,"110 N INTERSTATE 35 STE 299, ROUND ROCK, TX 78681"
02TX8759,SPROUTS FARMERS MKT #112,"10225 RESEARCH BLVD STE 1000, AUSTIN, TX 78759"
02TX8851,COX FARMS MARKET,"1026 S MAIN ST, DUNCANVILLE, TX 75137"
02TX8902,SPROUTS FARMERS MKT #101,"4100 LEGACY DR STE 401, PLANO, TX 75024"
02TX8990A,NG VITAMIN COTTAGE LB U065,"12612 W ALAMEDA PKWY, LAKEWOOD, CO 80228"
02TX9001A,THE HEALTHFIX STORE,"1808 SAM HOUSTON ST, LIBERTY, TX 77575"
02TX9049,HEB CENTRAL MARKET #545,"4651 WEST FWY, FORT WORTH, TX 76107"
02TX9051,SUNFLOWER SHOP #2,"5817 CURZON AVE, FT WORTH, TX 76107"
02TX9100,HEALTHY APPROACH MARKET,"5100 STATE HWY 121, COLLEYVILLE, TX 76034"
02TX9199,WINGS-COST PLUS NUTRITION,"11838 BANDERA, HELOTES, TX 78023"
02TX9200,NG VITAMIN COTTAGE RS U028,"677 WEST CAMPBELL RD STE 100, RICHARDSON, TX 75080"
02TX9200A,NG VITAMIN COTTAGE AA U041,"10515 N MOPAC EXPY STE L, AUSTIN, TX 78759"
02TX9443A,THE VITAMIN DEPOT   CW,"2537 S GESSNER RD STE#100, HOUSTON, TX 77063"
02TX9483,ANNS HEALTH FD CENTER,"2634 S ZANG BLVD, DALLAS, TX 75224"
02TX9559,NEXT GENERATION,"1046 JUNCTION HWY, KERRVILLE, TX 78028"
02TX9665,GRANARY #4,"1301 S MAIN ST, LINDALE, TX 75771"
02TX9707,NG VITAMIN COTTAGE ML U044,"3001 W LOOP 250 FRONTAGE RD N, MIDLAND, TX 79705"
02TX9766,VITAMINS PLUS #284,"5614 S BROADWAY AVE, TYLER, TX 75703"
02TX9777,JACKS NATURAL FOODS,"3110 NEALY WAY, LONGVIEW, TX 75605"
02TX9777,JACK'S NATURAL FOODS     @,"400 E. LOOP # 281, LONGVIEW, TX 75605"
02TX9900,NG VITAMIN COTTAGE KR U144,"1501 KELLER PARKWAY, KELLER, TX 76248"
02TX9925,SPROUTS FARMERS MKT #153,"9801 GATEWAY BLVD STE E, EL PASO, TX 79925"
02UT0233,GOOD EARTH,"336 W MAIN, AMERICAN FORK, UT 84003"
02UT0305,SHIRLYN'S NATURAL FDS 2,"5578 S REDWOOD RD, TAYLORSVILLE, UT 84123"
02UT0305,SHIRLYNS NATURAL FOODS TAYLORSVILLE,"nan, TAYLORSVILLE, UT 84123"
02UT0305,SHIRLYN'S NAT FOODS-TAYLOR,"5578 SOUTH REDWOOD ROAD, TAYLORSVILLE, UT 84123"
02UT0305,SHIRLYN'S NAT FOODS-TAYLOR,"5578 S REDWOOD RD STE A, TAYLORSVILLE, UT 84123"
02UT1100,NG VITAMIN COTTAGE SG U033,"712 W TELEGRAPH ST, WASHINGTON, UT 84780"
02UT1118,SHIRLYN'S NATURAL FOODS,"9186 SOUTH VILLAGE SHOP DR, SANDY, UT 84094"
02UT1118,SHIRLYNS NATURAL FOODS-SANDY,"9186 S.VILLAGE SHOP DR., SANDY, UT 84094"
02UT1118,SHIRLYN'S NATURAL FOODS+CW,"9186 SOUTH VILLAGE SHOP DR, SANDY, UT 84094"
02UT1389,HARVEST MOON HLTH FD INC,"1241 N MAIN ST, LAYTON, UT 84041"
02UT1501,SPROUTS FARMERS MKT #602,"1375 S. STATE STREET, OREM, UT 84097"
02UT1616,GOOD EARTH,"500 SOUTH STATE ST, OREM, UT 84058"
02UT1930,NG VITAMIN COTTAGE HC U142,"989 S MAIN ST, HEBER CITY, UT 84032"
02UT2111,SPROUTS FARMERS MKT #603,"216 SOUTH 700TH E, SALT LAKE CITY, UT 84102"
02UT2209,GOOD EARTH,"7905 SOUTH 700 EAST, SANDI, UT 84070"
02UT2226,NG VITAMIN COTTAGE CZ U160,"893 S MAIN ST, CEDAR CITY, UT 84720"
02UT2253,KATHY'S HERB SHOP,"438 SOUTH STATE ST, MOUNT PLEASANT, UT 84647"
02UT2253,KATHY'S HERB SHOP,"438 S. STATE ST., MOUNT PLEASANT, UT 84647"
02UT3303,CHALET HALLMARK,"67 WEST MAIN, VERNAL, UT 84078"
02UT3447,DIXIE NUTRITION,"250 RED CLIFFS DR, ST GEORGE, UT 84790"
02UT39024,DAVES HEALTH AND NUTRIT,"880 E 3900 S, SALT LAKE CITY, UT 84107"
02UT4010,NG VITAMIN COTTAGE UT U107,"55 W 500 SOUTH, BOUNTIFUL, UT 84010"
02UT4095,SPROUTS FARMERS MKT #605,"11519 S 4000 W, SOUTH JORDAN, UT 84095"
02UT4106,NG VITAMIN COTTAGE SU U126,"1033 E 2100 S, SALT LAKE CITY, UT 84106"
02UT4107,SPROUTS FARMERS MKT #601,"6284 S STATE STREET, MURRAY, UT 84107"
02UT4117,SPROUTS FARMERS MKT #604,"1785 E MURRAY HOLLADAY RD, HOLLADAY, UT 84117"
02UT4341,NG VITAMIN COTTAGE LG U083,"12612 W ALAMEDA PKWY, LAKEWOOD, CO 80228"
02UT4400,NG VITAMIN COTTAGE JO U136,"10622 S REDWOOD RD, SOUTH JORDAN, UT 84095"
02UT4500,SHIRLYN'S NATURAL FOOD,"183 EAST 12300 SOUTH SUITE K1, DRAPER, UT 84020"
02UT4500,SHIRLYNS NATURAL FOODS-DRAPER,"183 E 12300 S, DRAPER, UT 84020-6943"
02UT4500,SHIRLYN'S NATURAL FOODS CW,"183 E. 12300 SOUTH, DRAPER, UT 84020"
02UT4561,GOOD EARTH,"1270 IRON HORSE DR, PARK CITY, UT 84060"
02UT4804,DIXIE NUTRITION-HURRICANE,"P O BOX 879, SAINT GEORGE, UT 84771"
02UT4889,DIXIE NUTRITION,"PO BOX 879, SAINT GEORGE, UT 84771"
02UT5500,GOOD EARTH,"1050 W RIVERDALE RD, RIVERDALE, UT 84405"
02UT6662,VITALITY,"107 SOUTH 500 WEST, BOUNTIFUL, UT 84010"
02UT7444,GOOD EARTH NATURAL FOOD,"863 NORTH 700 EAST, SPANISH FORK, UT 84660"
02UT7768,NG VITAMIN COTTAGE OG U130,"270 12TH ST, OGDEN, UT 84404"
02UT84041,GOOD EARTH,"1160 W HILL FIELD RD, LAYTON, UT 84041"
02UT9164,SEVIER VALLEY HEALTH ESSENTIAL,"78 NORTH MAIN, RICHFIELD, UT 84701"
02UT9474,HEALTHY ME HEALTH FOODS,"1735 SKYLINE DR #2, S. OGDEN, UT 84405"
02VA0051,INTEGRAL YOGA NATURAL FD,"923 H PRESTON AVE, CHARLOTTESVILLE, VA 22903"
02VA0100,HERITAGE NATURAL MARKET,"984 LASKIN RD, VIRGINIA BEACH, VA 23451"
02VA0149,KATES NATURAL FOODS,"451 UNIVERSITY BLVD, HARRISONBURG, VA 22801"
02VA0391,VITAL EDGE,"610 BROAD STREET, ALTA VISTA, VA 24517"
02VA0664,LIVWELL ORGANIC MARKET,"305 EAST MARKET ST. STE. O, LEESBURG, VA 20176"
02VA0888,SPROUTS FARMERS MKT #888,"1021B EDWARDS FERRY RD NE, LEESBURG, VA 20176"
02VA1333,THE STOREHOUSE,"2791 S CRATER RD, PETERSBURG, VA 23805"
02VA1655,HEALTHY HABITS,"250 N POPLAR AVE, WAYNESBORO, VA 22980"
02VA1690,THE HERB CLOSET,"6520 IRON BRIDGE RD., NORTH CHESTERFIELD, VA 23234"
02VA1764A,NATURES OUTLET,"1341 TOWNE SQUARE BLVD, ROANOKE, VA 24012"
02VA1764A,NATURE'S OUTLET #4,"1341 TOWNE SQUARE BLVD NW, ROANOKE, VA 24012"
02VA2203,EARTH FARE #770,"P O BOX 16947, ASHEVILLE, NC 28816"
02VA2318,EARTH FARE #780,"P O BOX 16947, ASHEVILLE, NC 28816"
02VA3539,SPROUTS FARMERS MKT #887,"8431 SUDLEY RD, MANASSAS, VA 20109"
02VA3592,THE HERB CLOSET,"7623 ROBINWOOD DR, CHESTERFIELD, VA 23832"
02VA3899,ORGANIC FOOD DEPOT,"1488 SANDBRIDGE RD, VIRGINIA BEACH, VA 23456"
02VA4073,EARTH FARE #790,"PO BOX 16947, ASHEVILLE, NC 28816"
02VA4551,NATURES OUTLET,"2149 ELECTRIC RD STE 2, ROANOKE, VA 24018"
02VA4551,NATURE'S OUTLET #5,"18013 FOREST RD, FOREST, VA 24551"
02VA4697,NATURES OUTLET,"294 COMMONWEALTH BLVD, MARTINSVILLE, VA 24112"
02VA4697,NATURE'S OUTLET #3,"294 COMMONWEALTH BLVD W, MARTINSVILLE, VA 24112-2050"
02VA5109,NATURES OUTLET,"3548 ELECTRIC RD, ROANOKE, VA 24018"
02VA5109,NATURE'S OUTLET #1,"3548 ELECTRIC RD, ROANOKE, VA 24018"
02VA5389,MUSTARD SEED NATURAL MARKET,"6965 HEALY AVE, GLOUCESTER, VA 23061"
02VA6632,LIVWELL ORGANIC MARKETC CW,"305 E MARKET ST  STE O, LEESBURG, VA 20176"
02VA6711,GOOD FOODS GROCERY #1,"3062 STONY POINT ROAD, RICHMOND, VA 23235"
02VA6711,GOOD FOODS GROCERY     CW,"3062 STONY POINT RD, RICHMOND, VA 23235"
02VA7287,THE NATURAL GROCERY,"14453 POTOMAC MILLS RD, WOODBRIDGE, VA 22192"
02VA7525,ELLWOOD THOMPSON LOCAL MKT,"3800 NORTH 28TH WAY #1, HOLLYWOOD, FL 33020"
02VA7930,SPROUTS FARMERS MKT #886,"494 ELDEN ST STE 110, HERNDON, VA 20170"
02VA8018,HEALTH TRAIL NATURAL FOODS,"10848 WARWICK BLVD, NEWPORT NEWS, VA 23601"
02VA8594,VITAZEN,"12787 BOOKER T WASHINGTON HWY, HARDY, VA 24101"
02VA8999,WHOLE ORGANICS INC,"1488 SANDBRIDGE RD, VIRGINIA BEACH, VA 23456"
02VA9583,NATURES OUTLET,"35 EAST MAIN ST, SALEM, VA 24153"
02VA9855,SUES SUPER NUTRITION,"3060 S MAIN ST, HARRISONBURG, VA 22801"
02VA9855,SUE'S SUPERNUTRITION,"3060 S MAIN STREET, HARRISONBURG, VA 22801"
02WA0001,CENTRAL MARKET,"20148 10TH AVE NE, POULSBO, WA 98370"
02WA0020,PIKE PLACE NATURAL FOODS,"1501 PIKE PLACE MARKET #416, SEATTLE, WA 98101"
02WA0026,HUCKLEBERRYS NAT LIVING,"NO 9414 DIVISION, SPOKANE, WA 99218"
02WA0033,RICHARDS NUTRITION CTR,"111 N MAIN ST, COLVILLE, WA 99114"
02WA0040,LYNDEN NUTR CENTER,"527 FRONT ST, LYNDEN, WA 98264"
02WA0060,SHORELINE CENTRAL MARKET,"15505 WEST MINSTER WAY, SHORELINE, WA 98133"
02WA0100,HIGHLAND HEALTH FOODS,"101 VISTA WAY, KENNEWICK, WA 99336"
02WA0198,MILL CREEK CENTRAL MKT #217,"15605 MAIN ST, MILL CREEK, WA 98012"
02WA0403,NG VITAMIN COTTAGE KW U173,"751 NORTH COLUMBIA CENTER BLVD, KENNEWICK, WA 99336"
02WA0408,THE MARKET PLACE,"PO BOX 414, ABERDEEN, WA 98520"
02WA0580,COUNTRY AIR,"200 W FIRST STREET, PORT ANGELES, WA 98362"
02WA0654,MOTHER'S CUPBOARD,"3001 EAST 29TH AVE, SPOKANE, WA 99223"
02WA0747,EDMONDS VITAMIN AND HERB,"420 5TH AVE S STE 101, EDMONDS, WA 98020"
02WA0747,EDMONDS VITAMINS & HERB,"420 5TH AVENUE SOUTH, EDMONDS, WA 98020"
02WA0850,VITAMIN LIFE,"PO BOX 25264, SCOTTSDALE, AZ 85255"
02WA0933,MARLENES MARKET AND DELI,"2565 S GATEWAY CTR PL, FEDERAL WAY, WA 98003"
02WA1003,ANDYS MARKET,"1117 S COLLEGE AVENUE, COLLEGE PLACE, WA 99324"
02WA1069,SUNSHINE CORNERS NUTRIT,"15220 SE 272ND SUITE F, KENT, WA 98042"
02WA1300,NG VITAMIN COTTAGE VW U085,"12612 W ALAMEDA PKWY, LAKEWOOD, CO 80228"
02WA1349,HUCKLEBERRYS FRESH MKT,"926 S MONROE ST, SPOKANE, WA 99204"
02WA1500,GOOD LIFE HEALTH FOODS,"236 DIVISION ST NW, OLYMPIA, WA 98502"
02WA1700,NG VITAMIN COTTAGE SK-U159,"2512 E 29TH AVE, SPOKANE, WA 99223"
02WA1700,NG VITAMIN COTTAGE SK U159,"2512 E 29TH AVE, SPOKANE, WA 99223"
02WA2160,CHUCK'S PRODUCE #2,"2302 117TH STREET, VANCOUVER, WA 98686"
02WA2160,CHUCK'S PRODUCE & ST MKT #2,"2302 NE 117TH ST, VANCOUVER, WA 98686-4010"
02WA2270,NG VITAMIN COTTAGE VE U134,"3311 SE 192ND AVE, VANCOUVER, WA 98683"
02WA2400A,BEEMS NUTRITION-CHESTERLEY,"215 NO 77TH AVE, YAKIMA, WA 98908"
02WA2565,WASEMS,"800 6TH ST, CLARKSTON, WA 99403"
02WA2727,MEYERS FALLS MKT,"PO BOX 653, KETTLE FALLS, WA 99141"
02WA2883,THE FOOD CO-OP,"414 KEARNEY ST, PORT TOWNSEND, WA 98368"
02WA3005,EMERALD CITY SMOOTHIE,"126 SW 148TH STREET C170, BURIEN, WA 98166"
02WA3655,MOTHER'S CUPBOARD,"109 N UNIVERSITY ROAD, SPOKANE, WA 99206"
02WA3671,HEALTH PANTRY,"639 S. PIONEER WAY, MOSES LAKE, WA 98837"
02WA3830,GOOD HEALTH NUTRIT CTR,"503 HARRISON, CENTRALIA, WA 98531"
02WA4080,MARLENES MKT AND DELI,"2951 S 38TH ST, TACOMA, WA 98409"
02WA4840,SETTLERS NATURAL MARKET,"741 BASIN STREET NW, EPHRATA, WA 98823"
02WA5386,VIBRANT LIFE STYLES,"P.O. BOX 1560, SUNNYSIDE, WA 98944"
02WA5940,BEEMS VALLEY NUTR #2,"215 NO 77TH AVE, YAKIMA, WA 98908"
02WA5940,"MILL CREEK NATURAL FOODS, INC.","4315 MAIN ST, UNION GAP, WA 98903"
02WA6056,SUNNY FARMS SUPPLEMENTS,"609 W WASHINGTON #10, SEQUIM, WA 98382"
02WA6282,BUSHELS LLC,"2445 GREEN ROAD, NEWPORT, WA 99156"
02WA6413,WENATCHEE NATURAL FOODS,"222 N WENATCHEE AVE, WENATCHEE, WA 98801"
02WA8012,SPROUTS FARMERS MKT #456,"13314 BOTHELL-EVERETT HIGHWAY, MILL CREEK, WA 98012"
02WA8100,COUNTRY VILLAGE,"1052 WASHINGTON WAY, LONGVIEW, WA 98632"
02WA8133,SPROUTS FARMERS MKT #457,"13010 AURORA AVE N, SEATTLE, WA 98133"
02WA8383,SPROUTS FARMERS MKT #458,"11066 PACIFIC CREST PL NW, SILVERDALE, WA 98383"
02WA8662,CHUCK'S PRODUCE AND STREET MARKET,"13215 SE MILL PLAIN BLVD BLDGS, VANCOUVER, WA 98684"
02WA9006,UNICORN MERCANTILE,"PO BOX 1271, DEER PARK, WA 99006"
02WA9006,UNICORN MERCANTILE,"4521 GARDENSPOT RD, CLAYTON, WA 99110"
02WA9207,NG VITAMIN COTTAGE SP U114,"4603 N DIVISION ST, SPOKANE, WA 99207"
02WA9450,THE MARKETS LLC-ANACORTES,"4350 CORDATA PARKWAY, BELLINGHAM, WA 98226"
02WA9661,MOTHER'S CUPBOARD,"9984 N. NEWPORT HIGHWAY, SPOKANE, WA 99218"
02WA9981,SETTLER'S COUNTRY MARKET - moses lAKE,"118 W THIRD AVE, MOSES LAKE, WA 98837"
02WI0080,TERRY NATURALLY,"2625 DEVELOPMENT DR #40, GREEN BAY, WI 54311"
02WI0093,GRAINERY,"201 3RD AVE, BARABOO, WI 53913"
02WI0202,STEVENS POINT AREA COOP,"633 2ND ST, STEVENS POINT, WI 54481"
02WI0203,MILK AND HONEY,"10948 WEST CAPITOL DRIVE, WAUWATOSA, WI 53222"
02WI0203,MILK 'N HONEY NATURAL,"10948 W CAPITOL DR, MILWAUKEE, WI 53222"
02WI0203,MILK 'N HONEY NATURAL    @,"10948 WEST CAPITOL DRIVE, WAUWATOSA, WI 53222"
02WI0252,PINE LINE HEALTH LLC,"N 32955 SCHANSBERG RD, BLAIR, WI 54616"
02WI0252,PINE LINE HEALTH LLC,"N32955 SCHANSBERG RD, BLAIR, WI 54616"
02WI0465,COMMUNITY PHARMACY,"341 STATE ST STE G, MADISON, WI 53703"
02WI1040,ORGANIC MARKET,"1040 E COMMERCE BLVD, SLINGER, WI 53086"
02WI1622,MENOMONIE HEALTH FOODS,"201 N EAST 14TH ST, MENOMONIE, WI 54751"
02WI2122,HEALTH HUT,"19035 W BLUEMOUND RD, BROOKFIELD, WI 53045"
02WI2122,HEALTH HUT - BROOKFIELD,"19035 W BLUEMOUND RD, BROOKFIELD, WI 53005"
02WI2144,EMBRACE NATURAL HEALTH,"2038 S 83RD ST, WEST ALLIS, WI 53219"
02WI2222,COUNTRY HOME REMEDIES,"W2688 HILL RD, GRANTON, WI 54436"
02WI2341,MOTHER NATURES FOOD,"2434 LONDON ROAD, EAU CLAIRE, WI 54701"
02WI2989,HEALTH HUT #3,"5610 SOUTH 108TH ST, HALES CORNERS, WI 53130"
02WI2989,HEALTH HUT -HALES CORNERS,"5610 S 108TH ST, HALES CORNERS, WI 53130"
02WI2989,HEALTH HUT INC   @CW,"5610 S 108TH ST, HALES CORNERS, WI 53130"
02WI3001,MARIPOSA LLC CW,"220 N 18TH AVE, WEST BEND, WI 53095"
02WI3120,FAMILY NATURAL HEALTH,"910 W GRAND AVENUE, WISC RAPIDS, WI 54495"
02WI3120,FAMILY NATURAL HEALTH,"910 W GRAND AVE, WISC RAPIDS, WI 54495"
02WI3811,HEALTH HUT,"325 BAY VIEW RD, MUKWONAGO, WI 53149"
02WI3811,HEALTH HUT - MUKWONAGO,"325 BAYVIEW RD., MUKWONAGO, WI 53149"
02WI3925,BASICS,"1711 LODGE DRIVE, JANESVILLE, WI 53545"
02WI3925,BASICS COOP NATURAL FOODS,"1711 LODGE DR, JANESVILLE, WI 53545"
02WI3925,BASICS NATURAL FOOD    CW,"1711 LODGE DRIVE, JANESVILLE, WI 53545"
02WI3933,EL RINCON DE LA SALUD II,"3741 W GREENFIELD AVE, MILWAUKEE, WI 53215-1449"
02WI4103,THE HEALTHY WAY,"216 S 3RD AVENUE, STURGEON BAY, WI 54235"
02WI4128,B ALIVE,"2321 S ONEIDA ST SUITE 1, GREEN BAY, WI 54304"
02WI4219,NATURALLY YOURS,"710 GENEVA STREET, LAKE GENEVA, WI 53147"
02WI4219,NATURALLY YOURS     CW,"710 GENEVA ST, LAKE GENEVA, WI 53147"
02WI4219,NATURALLY YOURS,"710 GENEVA ST, LAKE GENEVA, WI 53147"
02WI4235,THE HEALTHY WAY,"216 S 3RD AVENUE, STURGEON BAY, WI 54235"
02WI4374,POINT OF RENEWAL INTEGRAT-,"ED HEALTH, RICE LAKE, WI 54868"
02WI4787,HOUSE OF NUTRITION     CW,"5824 6TH AVE., KENOSHA, WI 53140"
02WI4787,HOUSE OF NUTRITION    CW,"5824 6TH AVE           5%, KENOSHA, WI 53140"
02WI5681,TOTAL HEALTH NEW BERLIN,"N82 W 15485 APPLETON AVE, MENOMONEE FALLS, WI 53051"
02WI5681,TOTAL HEALTH NUTRI CNT-NB,"3800 S MOORLAND RD, NEW BERLIN, WI 53151"
02WI6900,FITNESS NUTRITION CENTER,"640 4TH AVE, MONROE, WI 53566"
02WI6900,FITNESS NUTRITION CENTER @,"nan, MONROE, WI 53566"
02WI7733,NUTRITION CENTER,"207 N MAIN ST, WAUPACA, WI 54981"
02WI7733,NUTRITION CENTER         @,"207 N. MAIN STREET, WAUPACA, WI 54981"
